1. Stairway To Heaven	Stairway to Heaven
703. Every Little Thing She Does Is Magic	Every Little Thing She Does Is Magic
704. Dancing In The Streets	Dancing in the Street
705. Double Vision	Double Vision
706. Authority Song	Authority Song
707. Rock Of Ages	Rock Of Ages
708. Feel Like Making Love	Feel like Makin' Love
709. A Trick Of The Tail	A Trick of the Tail
710. Gonna Get Ya	Gonna Get Ya
711. Stand	Stand
712. Love Hurts	Love Hurts
713. Conquistador	Conquistador
714. Golden Years	Golden Years
715. Rockaway Beach	Rockaway Beach
716. Give Peace A Chance	Give Peace A Chance
717. Rock N Roll Hoochie Coo	Rock and Roll, Hoochie Koo
718. Got To Get You Into My Life	Got To Get You Into My Life
719. Who'll Stop The Rain?	Who'll Stop The Rain
720. Street Of Dreams	Street Of Dreams
721. Midnight Rambler	Midnight Rambler
722. What It Takes	What It Takes
723. Josie	Josie
724. Nantucket Sleigh Ride	Nantucket Sleigh Ride (To Owen Coffin)
725. There Goes Another Love Song	There Goes Another Love Song
726. Mama, I'm Coming Home	Mama, I'm Coming Home
727. Lights	Lights
728. Hit Me With Your Best Shot	Hit Me With Your Best Shot
729. Under A Raging Moon	Under a Raging Moon
730. The Pusher	The Pusher
731. People Are Strange	People Are Strange
732. Cheeseburger In Paradise	Cheeseburger In Paradise
733. Shout It Out Loud	Shout It Out Loud
734. Fantasy	Fantasy
735. Long Cool Woman	Long Cool Woman (In a Black Dress)
736. No Woman No Cry	No Woman No Cry
737. Old Time Rock N Roll	Old Time Rock & Roll
738. Bicycle Race	Bicycle Race
739. Nothing Else Matters	Nothing Else Matters
740. Glad	Glad
741. Astronomy	Astronomy
742. Yankee Rose	Yankee Rose
743. Wouldn't It Be Nice	Wouldn’t It Be Nice
744. Just Like A Woman	Just Like a Woman
745. All Together Now	All Together Now
746. Dreams	Dreams
747. On The Turning Away	On the Turning Away
748. All My Love	All My Love
749. Sally Simpson	Sally Simpson
750. I'm The Man	I'm The Man
751. Beautiful Day	Beautiful Day
752. Mary Jane's Last Dance	Mary Jane's Last Dance
753. Take Me To The River	Take Me to the River
754. Manic Depression	Manic Depression
755. Only Love Can Break Your Heart	Only Love Can Break Your Heart
756. Let's Spend The Night Together	Let's Spend The Night Together
757. Crocodile Rock	Crocodile Rock
758. Look At Little Sister	Look at Little Sister
759. New York Minute	New York Minute
760. Atlantic City	Atlantic City
761. Movin' Out	Movin' Out (Anthony's Song)
762. The Core	The Core
763. Radio Free Europe	Radio Free Europe
764. Wasted Time	Wasted Time
765. Dreams	Dreams
766. Rock 'N Me	Rock'n Me
767. Stop Draggin' My Heart Around	Stop Draggin' My Heart Around
768. Space Truckin'	Space Truckin'
769. Jamie's Cryin'	Jamie's Cryin'
770. Rocky Raccoon	Rocky Raccoon
771. I Can See For Miles	I Can See For Miles
772. We Just Disagree	We Just Disagree
773. The Stroke	The Stroke
774. Wildest Dreams	Your Wildest Dreams
775. Carpet Crawlers	The Carpet Crawlers
776. Twice As Hard	Twice As Hard
777. Street Fighting Man	Street Fighting Man
778. Minstrel In The Gallery	Minstrel in the Gallery
779. I Fought The Law	I Fought the Law
780. Point Of Know Return	Point of Know Return
781. Ain't Even Done With The Night	Ain't Even Done With The Night
782. Up Around The Bend	Up Around The Bend
783. NIGHT FLIGHT	Night Flight
784. Alabama Song	Alabama Song (Whisky Bar)
785. The Needle And The Spoon	The Needle And The Spoon
786. Don't Get Me Wrong	Don't Get Me Wrong
787. Heroes	Heroes
788. Breaking The Law	Breaking the Law
789. Shooting Star	Shooting Star
790. My Best Friend's Girl	My Best Friend's Girl
791. Stuck In The Middle With You	Stuck In The Middle With You
792. Two Of Us	Two Of Us
793. Radioactive	Radioactive
794. The Letter	The Letter
795. Miracles	Miracles
796. Hello It's Me	Hello It's Me
797. Anarchy In The UK	Anarchy in the U.K.
798. Us And Them	Us and Them
799. Beds Are Burning	Beds Are Burning
800. The Other Side	The Other Side
801. Wasted On The Way	Wasted On The Way
802. I Will Follow	I Will Follow
803. You May Be Right	You May Be Right
804. Devil In The Blue Dress Medley From MUSE	Detroit Medley: Devil with the Blue Dress On / Good Golly Miss Molly
805. Stranglehold	Stranglehold
806. T.N.T	T.N.T.
807. Chicago	Chicago
808. Message In A Bottle	Message In A Bottle
809. For Your Love	For Your Love
810. In Bloom	In Bloom
811. Scarlet Begonias	Scarlet Begonias
812. Breakfast In America	Breakfast In America
813. What I Like About You	What I Like About You
814. Take Me Home	Take Me Home, Country Roads
815. Bad Medicine	Bad Medicine
816. Been Caught Stealin'	Been Caught Stealing
817. Soulshine	Soulshine
818. I'm A Man	I'm A Man
819. You Better You Bet	You Better You Bet
820. Jump Into The Fire	Jump Into The Fire
821. YYZ	YYZ
822. Streets Of Love	Streets Of Love
823. Red House	Red House
824. Candle In The Wind	Candle In The Wind
825. Harvest Moon	Harvest Moon
826. Ain't My Cross To Bear	It's Not My Cross To Bear
827. Do Ya	Do Ya
828. Just Between You And Me	Just Between You And Me
829. One Of These Nights	One of These Nights
830. Teacher	Teacher
831. Boulevard	Boulevard
832. Gimme All Your Lovin'	Gimme All Your Lovin'
833. Jealous Guy	Jealous Guy
834. All The King's Horses	All the King's Horses
835. Keep Me In Your Heart	Keep Me in Your Heart
836. When I'm 64	When I'm Sixty Four
837. You Got Lucky	You Got Lucky
838. Holy Diver	Holy Diver
839. The Tide Is Turning	The Tide Is Turning
840. Rock And Roll Band	Rock & Roll Band
841. Dream Police	Dream Police
842. Welcome To My Nightmare	Welcome to My Nightmare
843. Cuts Like A Knife	Cuts Like A Knife
844. Old Days	Old Days
845. Key To The Highway	Key To The Highway
846. The Grand Illusion	The Grand Illusion
847. Katmandu!	Katmandu
848. Empty Pages	Empty Pages
849. Bouncin' Around The Room	Bouncing Around the Room
850. Blowin' In The Wind	Blowin' in the Wind
851. Gloria	Gloria
852. No More Tears	No More Tears
853. Sunshine Superman	Sunshine Superman
854. Carouselambra	Carouselambra
855. And The Cradle Will Rock	And the Cradle Will Rock...
856. Mull Of Kintyre	Mull Of Kintyre
857. 20th Century Fox	Twentieth Century Fox
858. Heart Of The Sunrise	Heart of the Sunrise
859. A Little Is Enough	A Little Is Enough
860. What Is Life?	What Is Life
861. Hot Blooded	Hot Blooded
862. Tears In Heaven	Tears in Heaven
863. Psycho Killer	Psycho Killer
864. She's A Rainbow	She’s A Rainbow
865. Summertime Blues	Summertime Blues
866. Lookin' Out My Backdoor	Lookin' Out My Back Door
867. Goodnight Saigon	Goodnight Saigon
868. Jack And Diane	Jack & Diane
869. Cadillac Ranch	Cadillac Ranch
870. Fall On Me	Fall On Me
871. Tupelo Honey	Tupelo Honey
872. One Of My Turns	One of My Turns
873. Trip Through Your Wire	Trip Through Your Wires
874. Heard It In A Love Song	Heard It in a Love Song
875. Jungle Love	Jungle Love
876. You Never Give Me Your Money	You Never Give Me Your Money
877. Happy	Happy
878. Fire Woman	Fire Woman
879. Are You Experienced?	Are You Experienced?
880. Highway Song	Highway Song
881. Time Of The Season	Time of the Season
882. I Don't Want To Go Home	I Don't Want to Go Home
883. Hercules	Hercules
884. Rockin' In The Free World	Rockin' in the Free World
885. After The Thrill Is Gone	After the Thrill Is Gone
886. Pure And Easy	Pure And Easy
887. Babe I'm Gonna Leave You	Babe I'm Gonna Leave You
888. Long Train Runnin'	Long Train Runnin'
889. Workin' For MCA	Workin' For MCA
890. Mystery Achievement	Mystery Achievement
891. The Continuing Story Of Bungalow Bill	The Continuing Story Of Bungalow Bill
892. The Crystal Ship	The Crystal Ship
893. Tin Man	Tin Man
894. Rooster	Rooster
895. Separate Ways	Separate Ways (Worlds Apart)
896. 2 Tickets To Paradise	Two Tickets to Paradise
897. Rock N Roll	Rock And Roll Music
898. Brothers In Arms	Brothers in Arms
899. Free Ride	Free Ride
900. Surfin' U.S.A.	Surfin' U.S.A.
901. Mama Kin	Mama Kin
902. Late In The Evening	Late in the Evening
903. Back Where It All Begins	Back Where It All Begins
904. Ain't Talkin' About Love	Ain't Talkin' 'Bout Love
905. Finger Print File	Fingerprint File
906. Monster	Monster
907. The Waiting	The Waiting
908. Tuff Enuff	Tuff Enuff
909. Had To Cry Today	Had To Cry Today
910. Sound Of Silence	The Sound of Silence
911. Bed Of Roses	Bed Of Roses
912. Stand Back	Stand Back
913. Strange Brew	Strange Brew
914. Darkness On The Edge Of Town	Darkness On the Edge of Town
915. Born On The Bayou	Born On The Bayou
916. King Of Pain	King Of Pain
917. Turn To Stone	Turn to Stone
918. Dark Star	Dark Star
919. Somebody To Love	Somebody to Love
920. Soul Sacrifice	Soul Sacrifice
921. I Don't Need No Doctor	I Don't Need No Doctor
922. Mr Tambourine Man	Mr. Tambourine Man
923. Easy Living	Easy Livin'
924. Hell Is For Children	Hell Is For Children
925. You Make Lovin' Fun	You Make Loving Fun
926. Fight The Good Fight	Fight the Good Fight
927. Mr. Blue Sky	Mr. Blue Sky
928. Every Picture Tells A Story	Every Picture Tells A Story
929. Still Of The Night	Still of the Night
930. Deacon Blues	Deacon Blues
931. Within You Without You	Within You Without You
932. The Real Me	The Real Me
933. Have You Ever Loved A Woman	Have You Ever Loved A Woman?
934. Hurts So Good	Hurts So Good
935. Ride My Seesaw	Ride My See-Saw
936. Volcano	Volcano
937. Things Have Changed	Things Have Changed
938. New Kid In Town	New Kid in Town
939. Teach Your Children	Teach Your Children
940. Bluebird	Bluebird
941. Get Out Of Denver	Get out of Denver
942. 39	'39
943. Chest Fever	Chest Fever
944. Dreaming	Dreaming
945. This Is Radio Clash	This is Radio Clash
946. Dancing In The Streets	Dancing in the Street
947. Blaze Of Glory	Blaze Of Glory
948. Burn	Burn
949. Victoria	Victoria
950. Set The Controls For The Heart Of The Sun	Set the Controls for the Heart of the Sun
951. Love Struck Baby	Love Struck Baby
952. Let It Bleed	Let It Bleed
953. Hocus Pocus	Hocus Pocus
954. Vertigo	Vertigo
955. Peace Love And Understanding	(What's So Funny 'Bout) Peace, Love And Understanding
956. Four Sticks	Four Sticks
957. The Wind Cries Mary	The Wind Cries Mary
958. The Painter	The Painter
959. Daniel	Daniel
960. Something In The Air	Something In The Air
961. LIVIN ON THE EDGE	Livin' On The Edge
962. Watching The Wheels	Watching The Wheels
963. The Kids Are Alright	The Kids Are Alright
964. Can't Get There From Here	Can't Get There From Here
965. Paperback Writer	Paperback Writer
966. Space Cowboy	Space Cowboy
967. It's A Long Way To The Top	It's a Long Way to the Top (If You Wanna Rock 'N' Roll)
968. Mother's Little Helper	Mother's Little Helper
969. Mary's Place	Mary's Place
970. Best Of Both Worlds	Best of Both Worlds
971. Estimated Prophet	Estimated Prophet
972. Sweet Dreams	Sweet Dreams (Are Made of This)
973. Why Does Love Have To Be So Sad	Why Does Love Got To Be So Sad?
974. Half A Mile Away	Half a Mile Away
975. Spirits In The Material World	Spirits In The Material World
976. Lady Madonna	Lady Madonna
977. Peaches En Regalia	Peaches En Regalia
978. Train Kept A Rollin'	Train Kept a Rollin'
979. FM	FM
980. Girls Girls Girls	Girls, Girls, Girls
981. Why Don't You And I	Why Don't You & I
982. Blaze Of Glory	Blaze Of Glory
983. Susie Q	Suzie Q
984. Jail Break	Jailbreak
985. Tell All The People	Tell All the People
986. Southbound	Southbound
987. Moby Dick	Moby Dick
988. Black Diamond	Black Diamond
989. Ventura Highway	Ventura Highway
990. Lyin' Eyes	Lyin' Eyes
991. Baby Please Don't Go	Baby Please Don't Go
992. Into The Great Wide Open	Into the Great Wide Open
993. Substitute	Substitute
994. Rocks Off	Rocks Off
995. The Final Cut	The Final Cut
996. Armageddon It	Armageddon It
997. Unchain My Heart	Unchain My Heart
998. Skating Away	Skating Away (on the Thin Ice of a New Day)
999. Forever Young	Forever Young
1000. Rain	Rain
1001. October	October
1002. Under the Boardwalk	Under the Boardwalk
1003. Motherless Children	Motherless Children
1004. Supper's Ready	Supper's Ready
1005. Castles Made Of Sand	Castles Made of Sand
1006. One Headlight	One Headlight
1007. Whiskey In The Jar	Whiskey In The Jar
1008. Civil War	Civil War
1009. If I Didn’t Love You I'd Hate You	If I Didn't Love You
1010. Harmony	Harmony
1011. Sugar Mountain	Sugar Mountain
1012. Stuck Inside Of Mobile With The Memphis Blues Again	Stuck Inside of Mobile with the Memphis Blues Again
1013. Goodbye Stranger	Goodbye Stranger
1014. Last Child	Last Child
1015. Have A Nice Day	Have A Nice Day
1016. Cult Of Personality	Cult of Personality
1017. Kitty's Back	Kitty's Back
1018. Sister Morphine	Sister Morphine
1019. I Love Rock And Roll	I Love Rock 'N Roll
1020. Cheap Sunglasses	Cheap Sunglasses
1021. 30 Days In The Hole	30 Days In The Hole
1022. Squeeze Box	Squeeze Box
1023. Unchained	Unchained
1024. When The Music's Over	When the Music's Over
1025. Playin' In The Band	Playin' in the Band
1026. Sweet Jane	Sweet Jane
1027. Bang The Drum All Day	Bang the Drum All Day
1028. Daughter	Daughter
1029. Drive My Car	Drive My Car
1030. Keep On Truckin'	Keep on Truckin'
1031. Love In An Elevator	Love In An Elevator
1032. Rikki Don't Lose That Number	Rikki Don't Lose That Number
1033. The Rain Song	The Rain Song
1034. I Go To Extremes	I Go to Extremes
1035. Powderfinger	Powderfinger
1036. Far Away Eyes	Far Away Eyes
1037. No Surrender	No Surrender
1038. And I Love Her	And I Love Her
1039. Welcome To The Machine	Welcome to the Machine
1040. Eminence Front	Eminence Front
1041. Small Town	Small Town
1042. If 6 Was 9	If 6 Was 9
1043. Havin' A Party	Havin' A Party
